biome,site,value,disturbance,forestcover_50,forestcover_10,year,forest10,forest50,rate10,rate50,cluster,x,y
boreal,VISHERSKY,2,3816,1893076200,2000093400,2002,2222326,2103418,0.0017171198105048495,0.0018141900468665762,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,3,6,1893076200,2000093400,2003,2222326,2103418,2.699873915888128e-6,2.852500073689585e-6,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,4,84,1893076200,2000093400,2004,2222326,2103418,3.7798234822433796e-5,3.9935001031654196e-5,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,5,1522,1893076200,2000093400,2005,2222326,2103418,6.848680166636218e-4,7.235841853592581e-4,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,6,1008,1893076200,2000093400,2006,2222326,2103418,4.535788178692055e-4,4.7922001237985033e-4,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,7,127,1893076200,2000093400,2007,2222326,2103418,5.7147331219632044e-5,6.037791822642955e-5,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,8,375,1893076200,2000093400,2008,2222326,2103418,1.68742119743008e-4,1.7828125460559908e-4,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,9,192,1893076200,2000093400,2009,2222326,2103418,8.63959653084201e-5,9.128000235806672e-5,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,10,149,1893076200,2000093400,2010,2222326,2103418,6.704686891122185e-5,7.083708516329136e-5,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,11,803,1893076200,2000093400,2011,2222326,2103418,3.613331257430278e-4,3.8175959319545615e-4,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,12,523,1893076200,2000093400,2012,2222326,2103418,2.353390096682485e-4,2.486429230899422e-4,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,13,352,1893076200,2000093400,2013,2222326,2103418,1.5839260306543685e-4,1.67346670989789e-4,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,14,124,1893076200,2000093400,2014,2222326,2103418,5.579739426168798e-5,5.895166818958476e-5,2,59.0329035180166,61.277891408526905
boreal,VODLFIRE,1,0,16547400,17852400,2001,19836,18386,0,0,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,2,0,16547400,17852400,2002,19836,18386,0,0,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,3,0,16547400,17852400,2003,19836,18386,0,0,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,4,9,16547400,17852400,2004,19836,18386,4.5372050816696913e-4,4.895028826280866e-4,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,5,0,16547400,17852400,2005,19836,18386,0,0,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,6,0,16547400,17852400,2006,19836,18386,0,0,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,7,16,16547400,17852400,2007,19836,18386,8.066142367412785e-4,8.702273468943762e-4,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,8,19,16547400,17852400,2008,19836,18386,9.578544061302681e-4,0.0010333949744370716,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,9,0,16547400,17852400,2009,19836,18386,0,0,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,10,1,16547400,17852400,2010,19836,18386,5.0413389796329905e-5,5.438920918089851e-5,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,11,0,16547400,17852400,2011,19836,18386,0,0,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,12,0,16547400,17852400,2012,19836,18386,0,0,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,13,1,16547400,17852400,2013,19836,18386,5.0413389796329905e-5,5.438920918089851e-5,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,14,0,16547400,17852400,2014,19836,18386,0,0,2,37.06893681076451,62.37726476255311
boreal,VODLMAJOR,1,9,35841600,37248300,2001,41387,39824,2.1745958875975547e-4,2.2599437525110485e-4,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,2,16,35841600,37248300,2002,41387,39824,3.865948244617875e-4,4.017677782241864e-4,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,3,16,35841600,37248300,2003,41387,39824,3.865948244617875e-4,4.017677782241864e-4,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,4,49,35841600,37248300,2004,41387,39824,0.0011839466499142242,0.001230413820811571,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,5,23,35841600,37248300,2005,41387,39824,5.557300601638195e-4,5.77541181197268e-4,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,6,7,35841600,37248300,2006,41387,39824,1.6913523570203203e-4,1.7577340297308155e-4,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,7,17,35841600,37248300,2007,41387,39824,4.107570009906492e-4,4.2687826436319805e-4,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,8,3,35841600,37248300,2008,41387,39824,7.248652958658515e-5,7.533145841703495e-5,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,9,2,35841600,37248300,2009,41387,39824,4.832435305772344e-5,5.02209722780233e-5,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,10,4,35841600,37248300,2010,41387,39824,9.664870611544688e-5,1.004419445560466e-4,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,11,2,35841600,37248300,2011,41387,39824,4.832435305772344e-5,5.02209722780233e-5,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,12,12,35841600,37248300,2012,41387,39824,2.899461183463406e-4,3.013258336681398e-4,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,13,33,35841600,37248300,2013,41387,39824,7.973518254524367e-4,8.286460425873845e-4,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,14,92,35841600,37248300,2014,41387,39824,0.002222920240655278,0.002310164724789072,1,36.790672634107516,62.46028472211058
boreal,WABAKIMI,1,1595,6705856800,7587748800,2001,8430832,7450952,1.891865476621999e-4,2.1406660518011658e-4,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,2,72019,6705856800,7587748800,2002,8430832,7450952,0.008542336035162365,0.009665744726311484,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,3,1000,6705856800,7587748800,2003,8430832,7450952,1.1861225558758614e-4,1.3421103773048063e-4,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,4,7569,6705856800,7587748800,2004,8430832,7450952,8.977761625424394e-4,0.0010158433445820077,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,5,30933,6705856800,7587748800,2005,8430832,7450952,0.003669032902090802,0.004151550030116957,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,6,38816,6705856800,7587748800,2006,8430832,7450952,0.004604053312887744,0.005209535640546336,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,7,4808,6705856800,7587748800,2007,8430832,7450952,5.702877248651142e-4,6.452866694081508e-4,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,8,2434,6705856800,7587748800,2008,8430832,7450952,2.887022301001847e-4,3.2666966583598983e-4,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,9,14216,6705856800,7587748800,2009,8430832,7450952,0.0016861918254331245,0.0019079441123765124,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,10,3103,6705856800,7587748800,2010,8430832,7450952,3.6805382908827977e-4,4.1645685007768137e-4,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,11,100078,6705856800,7587748800,2011,8430832,7450952,0.011870477314694445,0.01343157223399104,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,12,122233,6705856800,7587748800,2012,8430832,7450952,0.014498331837237416,0.01640501777490984,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,13,5780,6705856800,7587748800,2013,8430832,7450952,6.855788372962479e-4,7.757397980821779e-4,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,14,1614,6705856800,7587748800,2014,8430832,7450952,1.9144018051836403e-4,2.1661661489699572e-4,3,-89.421208966451,50.757182099162414
boreal,WOODBUFFALO,1,70807,23167618200,37155571200,2001,41283968,25741798,0.0017151209883701102,0.002750662560556182,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,2,38509,23167618200,37155571200,2002,41283968,25741798,9.327833991151238e-4,0.0014959716489112377,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,3,167147,23167618200,37155571200,2003,41283968,25741798,0.004048714503412075,0.006493213877290157,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,4,1056521,23167618200,37155571200,2004,41283968,25741798,0.02559155650929678,0.04104301494402217,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,5,427933,23167618200,37155571200,2005,41283968,25741798,0.010365597609222059,0.01662405244575379,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,6,186328,23167618200,37155571200,2006,41283968,25741798,0.004513325850848446,0.007238344423338261,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,7,729842,23167618200,37155571200,2007,41283968,25741798,0.0176785816712192,0.028352409571390468,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,8,127160,23167618200,37155571200,2008,41283968,25741798,0.0030801302820504077,0.004939825881626451,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,9,13539,23167618200,37155571200,2009,41283968,25741798,3.2794812746681716e-4,5.25953936861753e-4,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,10,40619,23167618200,37155571200,2010,41283968,25741798,9.8389282735613e-4,0.0015779395052358037,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,11,249779,23167618200,37155571200,2011,41283968,25741798,0.006050266292232375,0.009703246059191359,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,12,1410320,23167618200,37155571200,2012,41283968,25741798,0.03416144494637725,0.054787159778038816,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,13,183786,23167618200,37155571200,2013,41283968,25741798,0.004451752312180844,0.0071395945224960585,3,-113.25811854113374,59.35499555278062
boreal,WOODBUFFALO,14,811563,23167618200,37155571200,2014,41283968,25741798,0.019658066782727864,0.0315270518399686,3,-113.25811854113374,59.35499555278062
boreal,WOODLANDCARIBOU,1,3868,3234268800,3725929800,2001,4139922,3593632,9.343171199843862e-4,0.0010763483851434982,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,2,4171,3234268800,3725929800,2002,4139922,3593632,0.0010075069047194608,0.0011606641971131156,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,3,6162,3234268800,3725929800,2003,4139922,3593632,0.0014884338400578561,0.001714699780055387,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,4,1396,3234268800,3725929800,2004,4139922,3593632,3.372044207596182e-4,3.8846492907454076e-4,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,5,11860,3234268800,3725929800,2005,4139922,3593632,0.002864788273788733,0.003300282277094594,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,6,40145,3234268800,3725929800,2006,4139922,3593632,0.009697042601285726,0.01117114941095805,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,7,5620,3234268800,3725929800,2007,4139922,3593632,0.0013575134990466003,0.001563877436532177,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,8,6891,3234268800,3725929800,2008,4139922,3593632,0.001664524114222442,0.0019175586147941693,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,9,1945,3234268800,3725929800,2009,4139922,3593632,4.6981561488356545e-4,5.412351626432534e-4,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,10,1961,3234268800,3725929800,2010,4139922,3593632,4.7368042199828883e-4,5.456874827472596e-4,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,11,13229,3234268800,3725929800,2011,4139922,3593632,0.003195470832542256,0.003681233915993624,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,12,187753,3234268800,3725929800,2012,4139922,3593632,0.04535182063816661,0.052246028530467226,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,13,48112,3234268800,3725929800,2013,4139922,3593632,0.011621474993973317,0.013388126552746637,3,-94.73726503401242,51.084623128276924
boreal,WOODLANDCARIBOU,14,5188,3234268800,3725929800,2014,4139922,3593632,0.0012531637069490681,0.0014436647937240096,3,-94.73726503401242,51.084623128276924
boreal,YUGYDVA,1,9746,10333212300,11717860500,2001,13019845,11481347,7.485496179101979e-4,8.488551038480067e-4,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,2,1027,10333212300,11717860500,2002,13019845,11481347,7.887958727619262e-5,8.944943480934772e-5,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,3,1746,10333212300,11717860500,2003,13019845,11481347,1.3410297895251441e-4,1.5207274895532728e-4,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,4,2921,10333212300,11717860500,2004,13019845,11481347,2.2434982904942418e-4,2.5441265733018955e-4,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,5,1172,10333212300,11717860500,2005,13019845,11481347,9.001643260730062e-5,1.0207861499177754e-4,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,6,3608,10333212300,11717860500,2006,13019845,11481347,2.771154341699152e-4,3.1424884205659843e-4,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,7,4246,10333212300,11717860500,2007,13019845,11481347,3.2611755362679047e-4,3.698172348592896e-4,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,8,1289,10333212300,11717860500,2008,13019845,11481347,9.900271470205674e-5,1.1226905693208297e-4,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,9,2091,10333212300,11717860500,2009,13019845,11481347,1.606009902575645e-4,1.8212148801007407e-4,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,10,654,10333212300,11717860500,2010,13019845,11481347,5.023101273479062e-5,5.696195751247654e-5,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,11,7225,10333212300,11717860500,2011,13019845,11481347,5.549221208086579e-4,6.292815642624511e-4,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,12,5861,10333212300,11717860500,2012,13019845,11481347,4.5015896886637285e-4,5.104801727532492e-4,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,13,4911,10333212300,11717860500,2013,13019845,11481347,3.7719343049014793e-4,4.277372681097436e-4,2,59.376513217724764,64.68363250223118
boreal,YUGYDVA,14,2749,10333212300,11717860500,2014,13019845,11481347,2.1113922631183396e-4,2.3943183669999696e-4,2,59.376513217724764,64.68363250223118
boreal,YUKON,1,37,486030600,852418800,2001,947132,540034,3.9065304519327824e-5,6.8514204661188e-5,3,-148.91700752862343,66.5045083341004
boreal,YUKON,2,128,486030600,852418800,2002,947132,540034,1.35144837256053e-4,2.370221134224882e-4,3,-148.91700752862343,66.5045083341004
boreal,YUKON,3,108,486030600,852418800,2003,947132,540034,1.1402845643479473e-4,1.9998740820022443e-4,3,-148.91700752862343,66.5045083341004
boreal,YUKON,4,969,486030600,852418800,2004,947132,540034,0.0010230886507899637,0.0017943314680186804,3,-148.91700752862343,66.5045083341004
boreal,YUKON,5,78764,486030600,852418800,2005,947132,540034,0.08316053095027937,0.14585007610631923,3,-148.91700752862343,66.5045083341004
boreal,YUKON,6,7412,486030600,852418800,2006,947132,540034,0.00782573073235832,0.013725061755370959,3,-148.91700752862343,66.5045083341004
boreal,YUKON,7,9753,486030600,852418800,2007,947132,540034,0.010297403107486601,0.018059974001636933,3,-148.91700752862343,66.5045083341004
boreal,YUKON,8,314,486030600,852418800,2008,947132,540034,3.3152717889375503e-4,5.814448719895414e-4,3,-148.91700752862343,66.5045083341004
boreal,YUKON,9,16,486030600,852418800,2009,947132,540034,1.6893104657006625e-5,2.9627764177811026e-5,3,-148.91700752862343,66.5045083341004
boreal,YUKON,10,168,486030600,852418800,2010,947132,540034,1.7737759889856956e-4,3.110915238670158e-4,3,-148.91700752862343,66.5045083341004
boreal,YUKON,11,120,486030600,852418800,2011,947132,540034,1.266982849275497e-4,2.222082313335827e-4,3,-148.91700752862343,66.5045083341004
boreal,YUKON,12,63,486030600,852418800,2012,947132,540034,6.651659958696359e-5,1.1665932145013091e-4,3,-148.91700752862343,66.5045083341004
boreal,YUKON,13,172,486030600,852418800,2013,947132,540034,1.8160087506282125e-4,3.1849846491146855e-4,3,-148.91700752862343,66.5045083341004
boreal,YUKON,14,1,486030600,852418800,2014,947132,540034,1.055819041062914e-6,1.8517352611131891e-6,3,-148.91700752862343,66.5045083341004
boreal,ZEYSKY,1,1118,947520000,969728400,2001,1077476,1052800,0.0010376101184620353,0.0010619300911854103,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,2,151,947520000,969728400,2002,1077476,1052800,1.401423326366434e-4,1.4342705167173252e-4,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,3,15077,947520000,969728400,2003,1077476,1052800,0.013992887080547502,0.014320858662613982,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,4,36882,947520000,969728400,2004,1077476,1052800,0.034229996770229684,0.03503229483282675,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,5,1675,947520000,969728400,2005,1077476,1052800,0.001554558987856806,0.0015909954407294833,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,6,298,947520000,969728400,2006,1077476,1052800,2.7657228560079296e-4,2.830547112462006e-4,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,7,1371,947520000,969728400,2007,1077476,1052800,0.0012724181327472724,0.001302241641337386,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,8,1166,947520000,969728400,2008,1077476,1052800,0.0010821586745319617,0.0011075227963525836,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,9,1198,947520000,969728400,2009,1077476,1052800,0.0011118577119119126,0.001137917933130699,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,10,1151,947520000,969728400,2010,1077476,1052800,0.0010682372507601098,0.001093275075987842,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,11,3828,947520000,969728400,2011,1077476,1052800,0.003552747346576629,0.003636018237082067,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,12,1025,947520000,969728400,2012,1077476,1052800,9.51297291076553e-4,9.735942249240122e-4,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,13,580,947520000,969728400,2013,1077476,1052800,5.382950525116105e-4,5.509118541033435e-4,3,127.11689242723878,54.05568108288092
boreal,ZEYSKY,14,886,947520000,969728400,2014,1077476,1052800,8.222920974573912e-4,8.415653495440729e-4,3,127.11689242723878,54.05568108288092
temperate,admirality,1,147,3678530400,3812489100,2001,4236099,4087256,3.470173855710171e-5,3.596544968066595e-5,1,-134.40808105963123,57.66074398144862
temperate,admirality,2,289,3678530400,3812489100,2002,4236099,4087256,6.822314587076459e-5,7.070758474634326e-5,1,-134.40808105963123,57.66074398144862
temperate,admirality,3,5,3678530400,3812489100,2003,4236099,4087256,1.1803312434388337e-6,1.2233146149886379e-6,1,-134.40808105963123,57.66074398144862
temperate,admirality,4,164,3678530400,3812489100,2004,4236099,4087256,3.8714864784793745e-5,4.012471937162732e-5,1,-134.40808105963123,57.66074398144862
temperate,admirality,5,42,3678530400,3812489100,2005,4236099,4087256,9.914782444886203e-6,1.0275842765904557e-5,1,-134.40808105963123,57.66074398144862
temperate,admirality,6,129,3678530400,3812489100,2006,4236099,4087256,3.045254608072191e-5,3.156151706670686e-5,1,-134.40808105963123,57.66074398144862
temperate,admirality,7,77,3678530400,3812489100,2007,4236099,4087256,1.817710114895804e-5,1.8839045070825023e-5,1,-134.40808105963123,57.66074398144862
temperate,admirality,8,2,3678530400,3812489100,2008,4236099,4087256,4.7213249737553347e-7,4.893258459954551e-7,1,-134.40808105963123,57.66074398144862
temperate,admirality,9,348,3678530400,3812489100,2009,4236099,4087256,8.215105454334283e-5,8.5142697203209193e-05,1,-134.40808105963123,57.66074398144862
temperate,admirality,10,112,3678530400,3812489100,2010,4236099,4087256,2.6439419853029874e-5,2.7402247375745488e-5,1,-134.40808105963123,57.66074398144862
temperate,admirality,11,52,3678530400,3812489100,2011,4236099,4087256,1.227544493176387e-5,1.2722471995881833e-5,1,-134.40808105963123,57.66074398144862
temperate,admirality,12,83,3678530400,3812489100,2012,4236099,4087256,1.959349864108464e-5,2.030702260881139e-5,1,-134.40808105963123,57.66074398144862
temperate,admirality,13,280,3678530400,3812489100,2013,4236099,4087256,6.609854963257469e-5,6.850561843936372e-5,1,-134.40808105963123,57.66074398144862
temperate,admirality,14,400,3678530400,3812489100,2014,4236099,4087256,9.44264994751067e-5,9.786516919909103e-5,1,-134.40808105963123,57.66074398144862
temperate,bavarian,1,139,72709200,82806300,2001,92007,80788,0.0015107546164965708,0.0017205525573104916,2,13.46286899505327,48.93970140825836
temperate,bavarian,2,1045,72709200,82806300,2002,92007,80788,0.011357831469344723,0.012935089369708372,2,13.46286899505327,48.93970140825836
temperate,bavarian,3,14,72709200,82806300,2003,92007,80788,1.5216233547447476e-4,1.7329306332623657e-4,2,13.46286899505327,48.93970140825836
temperate,bavarian,4,5798,72709200,82806300,2004,92007,80788,0.06301694436292891,0.07176808436896569,2,13.46286899505327,48.93970140825836
temperate,bavarian,5,882,72709200,82806300,2005,92007,80788,0.009586227134891911,0.010917462989552904,2,13.46286899505327,48.93970140825836
temperate,bavarian,6,253,72709200,82806300,2006,92007,80788,0.0027497907767887225,0.0031316532158241323,2,13.46286899505327,48.93970140825836
temperate,bavarian,7,6494,72709200,82806300,2007,92007,80788,0.07058158618365994,0.08038322523147003,2,13.46286899505327,48.93970140825836
temperate,bavarian,8,1948,72709200,82806300,2008,92007,80788,0.021172302107448346,0.02411249195425063,2,13.46286899505327,48.93970140825836
temperate,bavarian,9,1181,72709200,82806300,2009,92007,80788,0.012835979871096765,0.014618507699163242,2,13.46286899505327,48.93970140825836
temperate,bavarian,10,171,72709200,82806300,2010,92007,80788,0.0018585542404382276,0.0021166509877704608,2,13.46286899505327,48.93970140825836
temperate,bavarian,11,671,72709200,82806300,2011,92007,80788,0.007292923364526612,0.00830568896370748,2,13.46286899505327,48.93970140825836
temperate,bavarian,12,174,72709200,82806300,2012,92007,80788,0.0018911604551827578,0.002153785215626083,2,13.46286899505327,48.93970140825836
temperate,bavarian,13,4,72709200,82806300,2013,92007,80788,4.347495299270708e-5,4.9512303807496165e-5,2,13.46286899505327,48.93970140825836
temperate,bavarian,14,47,72709200,82806300,2014,92007,80788,5.108306976643081e-4,5.8176956973808e-4,2,13.46286899505327,48.93970140825836
temperate,baxter,1,10,699388200,706707900,2001,785231,777098,1.2735105975184373e-5,1.286838982985415e-5,2,-68.93667013616692,46.00006002264432
temperate,baxter,2,23,699388200,706707900,2002,785231,777098,2.9290743742924058e-5,2.9597296608664545e-5,2,-68.93667013616692,46.00006002264432
temperate,baxter,3,0,699388200,706707900,2003,785231,777098,0,0,2,-68.93667013616692,46.00006002264432
temperate,baxter,4,748,699388200,706707900,2004,785231,777098,9.525859269437911e-4,9.625555592730904e-4,2,-68.93667013616692,46.00006002264432
temperate,baxter,5,899,699388200,706707900,2005,785231,777098,0.001144886027169075,0.0011568682457038881,2,-68.93667013616692,46.00006002264432
temperate,baxter,6,19,699388200,706707900,2006,785231,777098,2.4196701352850308e-5,2.4449940676722886e-5,2,-68.93667013616692,46.00006002264432
temperate,baxter,7,15,699388200,706707900,2007,785231,777098,1.9102658962776558e-5,1.9302584744781224e-5,2,-68.93667013616692,46.00006002264432
temperate,baxter,8,28,699388200,706707900,2008,785231,777098,3.565829673051624e-5,3.603149152359162e-5,2,-68.93667013616692,46.00006002264432
temperate,baxter,9,4,699388200,706707900,2009,785231,777098,5.094042390073749e-6,5.14735593194166e-6,2,-68.93667013616692,46.00006002264432
temperate,baxter,10,18,699388200,706707900,2010,785231,777098,2.292319075533187e-5,2.3163101693737468e-5,2,-68.93667013616692,46.00006002264432
temperate,baxter,11,1,699388200,706707900,2011,785231,777098,1.2735105975184373e-6,1.286838982985415e-6,2,-68.93667013616692,46.00006002264432
temperate,baxter,12,75,699388200,706707900,2012,785231,777098,9.55132948138828e-5,9.651292372390612e-5,2,-68.93667013616692,46.00006002264432
temperate,baxter,13,20,699388200,706707900,2013,785231,777098,2.5470211950368747e-5,2.57367796597083e-5,2,-68.93667013616692,46.00006002264432
temperate,baxter,14,15,699388200,706707900,2014,785231,777098,1.9102658962776558e-5,1.9302584744781224e-5,2,-68.93667013616692,46.00006002264432
temperate,cool,1,9,70287300,74560500,2001,82845,78097,1.0863661053775122e-4,1.1524130248280984e-4,1,145.1327839204243,43.98166210063598
temperate,cool,2,2,70287300,74560500,2002,82845,78097,2.414146900838916e-5,2.5609178329513298e-5,1,145.1327839204243,43.98166210063598
temperate,cool,3,1,70287300,74560500,2003,82845,78097,1.207073450419458e-5,1.2804589164756649e-5,1,145.1327839204243,43.98166210063598
temperate,cool,4,0,70287300,74560500,2004,82845,78097,0,0,1,145.1327839204243,43.98166210063598
temperate,cool,5,2,70287300,74560500,2005,82845,78097,2.414146900838916e-5,2.5609178329513298e-5,1,145.1327839204243,43.98166210063598
temperate,cool,6,0,70287300,74560500,2006,82845,78097,0,0,1,145.1327839204243,43.98166210063598
temperate,cool,7,1,70287300,74560500,2007,82845,78097,1.207073450419458e-5,1.2804589164756649e-5,1,145.1327839204243,43.98166210063598
temperate,cool,8,21,70287300,74560500,2008,82845,78097,2.5348542458808617e-4,2.688963724598896e-4,1,145.1327839204243,43.98166210063598
temperate,cool,9,10,70287300,74560500,2009,82845,78097,1.207073450419458e-4,1.280458916475665e-4,1,145.1327839204243,43.98166210063598
temperate,cool,10,39,70287300,74560500,2010,82845,78097,4.707586456635886e-4,4.993789774255093e-4,1,145.1327839204243,43.98166210063598
temperate,cool,11,8,70287300,74560500,2011,82845,78097,9.656587603355664e-5,1.0243671331805319e-4,1,145.1327839204243,43.98166210063598
temperate,cool,12,4,70287300,74560500,2012,82845,78097,4.828293801677832e-5,5.1218356659026595e-5,1,145.1327839204243,43.98166210063598
temperate,cool,13,4,70287300,74560500,2013,82845,78097,4.828293801677832e-5,5.1218356659026595e-5,1,145.1327839204243,43.98166210063598
temperate,cool,14,1,70287300,74560500,2014,82845,78097,1.207073450419458e-5,1.2804589164756649e-5,1,145.1327839204243,43.98166210063598
temperate,fagaras,1,14,77360400,79074900,2001,87861,85956,1.593425979672437e-4,1.6287402857275815e-4,2,24.80368916210668,45.64615122355059
temperate,fagaras,2,116,77360400,79074900,2002,87861,85956,0.0013202672403000194,0.001349527665317139,2,24.80368916210668,45.64615122355059
temperate,fagaras,3,6,77360400,79074900,2003,87861,85956,6.828968484310445e-5,6.980315510261064e-5,2,24.80368916210668,45.64615122355059
temperate,fagaras,4,114,77360400,79074900,2004,87861,85956,0.0012975040120189844,0.001326259946949602,2,24.80368916210668,45.64615122355059
temperate,fagaras,5,37,77360400,79074900,2005,87861,85956,4.211197231991441e-4,4.304527897994323e-4,2,24.80368916210668,45.64615122355059
temperate,fagaras,6,8,77360400,79074900,2006,87861,85956,9.105291312413927e-5,9.307087347014752e-5,2,24.80368916210668,45.64615122355059
temperate,fagaras,7,212,77360400,79074900,2007,87861,85956,0.0024129021977896906,0.0024663781469589094,2,24.80368916210668,45.64615122355059
temperate,fagaras,8,435,77360400,79074900,2008,87861,85956,0.004951002151125073,0.005060728744939271,2,24.80368916210668,45.64615122355059
temperate,fagaras,9,92,77360400,79074900,2009,87861,85956,0.0010471085009276016,0.0010703150449066965,2,24.80368916210668,45.64615122355059
temperate,fagaras,10,58,77360400,79074900,2010,87861,85956,6.601336201500097e-4,6.747638326585695e-4,2,24.80368916210668,45.64615122355059
