biome,site,value,disturbance_ha,openforest_ha,year,cluster,x,y
temperate,reed,14,0,0,2014,2,-69.07098309586529,46.34940208788597
temperate,risnjak,1,0,0,2001,2,14.646621346416152,45.43257357671387
temperate,risnjak,2,0,0,2002,2,14.646621346416152,45.43257357671387
temperate,risnjak,3,0,0,2003,2,14.646621346416152,45.43257357671387
temperate,risnjak,4,0,0,2004,2,14.646621346416152,45.43257357671387
temperate,risnjak,5,0,0,2005,2,14.646621346416152,45.43257357671387
temperate,risnjak,6,0,0,2006,2,14.646621346416152,45.43257357671387
temperate,risnjak,7,0,0,2007,2,14.646621346416152,45.43257357671387
temperate,risnjak,8,0,0,2008,2,14.646621346416152,45.43257357671387
temperate,risnjak,9,0,0,2009,2,14.646621346416152,45.43257357671387
temperate,risnjak,10,0,0,2010,2,14.646621346416152,45.43257357671387
temperate,risnjak,11,0,0,2011,2,14.646621346416152,45.43257357671387
temperate,risnjak,12,0,0,2012,2,14.646621346416152,45.43257357671387
temperate,risnjak,13,0,0,2013,2,14.646621346416152,45.43257357671387
temperate,risnjak,14,0,0,2014,2,14.646621346416152,45.43257357671387
temperate,sub,1,0,7344,2001,2,145.12156503821,44.08833103513054
temperate,sub,2,0,7344,2002,2,145.12156503821,44.08833103513054
temperate,sub,3,0,7344,2003,2,145.12156503821,44.08833103513054
temperate,sub,4,0.09,7344,2004,2,145.12156503821,44.08833103513054
temperate,sub,5,0,7344,2005,2,145.12156503821,44.08833103513054
temperate,sub,6,0,7344,2006,2,145.12156503821,44.08833103513054
temperate,sub,7,0,7344,2007,2,145.12156503821,44.08833103513054
temperate,sub,8,0,7344,2008,2,145.12156503821,44.08833103513054
temperate,sub,9,0,7344,2009,2,145.12156503821,44.08833103513054
temperate,sub,10,0,7344,2010,2,145.12156503821,44.08833103513054
temperate,sub,11,0,7344,2011,2,145.12156503821,44.08833103513054
temperate,sub,12,0,7344,2012,2,145.12156503821,44.08833103513054
temperate,sub,13,0.18,7344,2013,2,145.12156503821,44.08833103513054
temperate,sub,14,0,7344,2014,2,145.12156503821,44.08833103513054
temperate,sumava,1,0.18,2160,2001,2,13.458402773612544,48.99036226315622
temperate,sumava,2,12.78,2160,2002,2,13.458402773612544,48.99036226315622
temperate,sumava,3,0,2160,2003,2,13.458402773612544,48.99036226315622
temperate,sumava,4,126.53999999999999,2160,2004,2,13.458402773612544,48.99036226315622
temperate,sumava,5,28.799999999999997,2160,2005,2,13.458402773612544,48.99036226315622
temperate,sumava,6,0,2160,2006,2,13.458402773612544,48.99036226315622
temperate,sumava,7,23.759999999999998,2160,2007,2,13.458402773612544,48.99036226315622
temperate,sumava,8,35.19,2160,2008,2,13.458402773612544,48.99036226315622
temperate,sumava,9,35.82,2160,2009,2,13.458402773612544,48.99036226315622
temperate,sumava,10,17.28,2160,2010,2,13.458402773612544,48.99036226315622
temperate,sumava,11,11.16,2160,2011,2,13.458402773612544,48.99036226315622
temperate,sumava,12,20.88,2160,2012,2,13.458402773612544,48.99036226315622
temperate,sumava,13,0.09,2160,2013,2,13.458402773612544,48.99036226315622
temperate,sumava,14,2.88,2160,2014,2,13.458402773612544,48.99036226315622
temperate,sylvania,1,0,720,2001,1,-89.294214752857485,46.21101956240995
temperate,sylvania,2,0,720,2002,1,-89.294214752857485,46.21101956240995
temperate,sylvania,3,0,720,2003,1,-89.294214752857485,46.21101956240995
temperate,sylvania,4,0,720,2004,1,-89.294214752857485,46.21101956240995
temperate,sylvania,5,0,720,2005,1,-89.294214752857485,46.21101956240995
temperate,sylvania,6,0.09,720,2006,1,-89.294214752857485,46.21101956240995
temperate,sylvania,7,0.44999999999999996,720,2007,1,-89.294214752857485,46.21101956240995
temperate,sylvania,8,0,720,2008,1,-89.294214752857485,46.21101956240995
temperate,sylvania,9,0,720,2009,1,-89.294214752857485,46.21101956240995
temperate,sylvania,10,0,720,2010,1,-89.294214752857485,46.21101956240995
temperate,sylvania,11,0,720,2011,1,-89.294214752857485,46.21101956240995
temperate,sylvania,12,0,720,2012,1,-89.294214752857485,46.21101956240995
temperate,sylvania,13,0,720,2013,1,-89.294214752857485,46.21101956240995
temperate,sylvania,14,0,720,2014,1,-89.294214752857485,46.21101956240995
temperate,uholka,1,0,0,2001,1,23.66589052036905,48.27463913314127
temperate,uholka,2,0,0,2002,1,23.66589052036905,48.27463913314127
temperate,uholka,3,0,0,2003,1,23.66589052036905,48.27463913314127
temperate,uholka,4,0,0,2004,1,23.66589052036905,48.27463913314127
temperate,uholka,5,0,0,2005,1,23.66589052036905,48.27463913314127
temperate,uholka,6,0,0,2006,1,23.66589052036905,48.27463913314127
temperate,uholka,7,0,0,2007,1,23.66589052036905,48.27463913314127
temperate,uholka,8,0,0,2008,1,23.66589052036905,48.27463913314127
temperate,uholka,9,0,0,2009,1,23.66589052036905,48.27463913314127
temperate,uholka,10,0,0,2010,1,23.66589052036905,48.27463913314127
temperate,uholka,11,0,0,2011,1,23.66589052036905,48.27463913314127
temperate,uholka,12,0,0,2012,1,23.66589052036905,48.27463913314127
temperate,uholka,13,0,0,2013,1,23.66589052036905,48.27463913314127
temperate,uholka,14,0,0,2014,1,23.66589052036905,48.27463913314127
temperate,weminuche,1,430.2,87120,2001,3,-107.28667376128337,37.60331557116128
temperate,weminuche,2,298.44,87120,2002,3,-107.28667376128337,37.60331557116128
temperate,weminuche,3,408.15,87120,2003,3,-107.28667376128337,37.60331557116128
temperate,weminuche,4,405.18,87120,2004,3,-107.28667376128337,37.60331557116128
temperate,weminuche,5,359.37,87120,2005,3,-107.28667376128337,37.60331557116128
temperate,weminuche,6,38.519999999999996,87120,2006,3,-107.28667376128337,37.60331557116128
temperate,weminuche,7,399.78,87120,2007,3,-107.28667376128337,37.60331557116128
temperate,weminuche,8,210.95999999999998,87120,2008,3,-107.28667376128337,37.60331557116128
temperate,weminuche,9,161.37,87120,2009,3,-107.28667376128337,37.60331557116128
temperate,weminuche,10,400.14,87120,2010,3,-107.28667376128337,37.60331557116128
temperate,weminuche,11,350.09999999999997,87120,2011,3,-107.28667376128337,37.60331557116128
temperate,weminuche,12,86.13,87120,2012,3,-107.28667376128337,37.60331557116128
temperate,weminuche,13,1410.48,87120,2013,3,-107.28667376128337,37.60331557116128
temperate,weminuche,14,41.67,87120,2014,3,-107.28667376128337,37.60331557116128
temperate,yellowstone,1,4234.68,1065744,2001,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,2,650.97,1065744,2002,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,3,1191.87,1065744,2003,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,4,2626.38,1065744,2004,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,5,3560.7599999999998,1065744,2005,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,6,1090.08,1065744,2006,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,7,2562.12,1065744,2007,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,8,5343.48,1065744,2008,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,9,1040.31,1065744,2009,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,10,1033.74,1065744,2010,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,11,4765.95,1065744,2011,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,12,771.8399999999999,1065744,2012,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,13,1400.1299999999999,1065744,2013,3,-110.30559793548129,44.5348739794386
temperate,yellowstone,14,1011.87,1065744,2014,3,-110.30559793548129,44.5348739794386
temperate,zirkel,1,72.36,22176,2001,3,-106.7017570612496,40.76846946847521
temperate,zirkel,2,234.17999999999998,22176,2002,3,-106.7017570612496,40.76846946847521
temperate,zirkel,3,118.08,22176,2003,3,-106.7017570612496,40.76846946847521
temperate,zirkel,4,12.42,22176,2004,3,-106.7017570612496,40.76846946847521
temperate,zirkel,5,162.54,22176,2005,3,-106.7017570612496,40.76846946847521
temperate,zirkel,6,5.22,22176,2006,3,-106.7017570612496,40.76846946847521
temperate,zirkel,7,66.06,22176,2007,3,-106.7017570612496,40.76846946847521
temperate,zirkel,8,371.43,22176,2008,3,-106.7017570612496,40.76846946847521
temperate,zirkel,9,0.72,22176,2009,3,-106.7017570612496,40.76846946847521
temperate,zirkel,10,482.4,22176,2010,3,-106.7017570612496,40.76846946847521
temperate,zirkel,11,245.16,22176,2011,3,-106.7017570612496,40.76846946847521
temperate,zirkel,12,4.59,22176,2012,3,-106.7017570612496,40.76846946847521
temperate,zirkel,13,8.37,22176,2013,3,-106.7017570612496,40.76846946847521
temperate,zirkel,14,6.12,22176,2014,3,-106.7017570612496,40.76846946847521
